,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2024-10-31,44.82251460000002,46.27174140000003,109.20959099999975,43.21801350000003,42.18285150000001,68.73475679999993,53.10381059999998,53.72490779999997,28.932777899999994,51.188760900000005,39.284397900000016,64.85289929999999,14.336993699999997,101.49763409999976,45.96119280000002,55.329408899999976,118.26725849999968,76.91253659999985,29.605633200000018,91.56007889999991,31.365408600000016,46.68580620000001,93.9409514999998,78.5687957999999,104.08553909999974
2024-11-30,48.85964640000002,50.878212300000015,114.3854009999997,44.40844980000003,44.201417400000025,72.82364669999993,55.588199399999965,56.00226419999996,30.4855209,54.1389726,40.785382800000015,66.92322329999998,15.009848999999997,105.22421729999974,47.46217770000003,59.93587979999997,125.35811819999967,79.55219969999985,31.313650500000016,96.68413079999989,33.53924880000002,49.06667880000001,102.79158659999975,83.01999239999988,109.3648652999997
2024-12-31,52.12040670000001,53.4661173,122.3043902999997,47.92800060000001,45.495369900000036,77.2748432999999,59.88412169999995,58.331378699999966,32.24529630000001,58.27962059999997,43.218013500000026,69.92519309999996,15.009848999999997,110.08947869999975,49.48074360000002,63.35191439999994,130.94799299999957,84.41746109999983,32.03826390000002,102.89510279999989,35.92012140000001,51.44755139999999,107.34629939999975,87.05712419999986,114.90298199999967
2025-01-31,56.105780399999986,56.364570899999975,127.94602319999963,49.377227400000024,47.77272630000001,81.20845889999988,61.850929499999964,61.17807419999996,32.24529630000001,60.86752559999998,45.288337500000026,75.72210029999994,15.4239138,115.83462779999968,52.793262000000006,66.92322329999993,135.60622199999955,88.6098671999998,33.849797400000014,107.50157369999985,36.43770240000001,52.01689049999999,112.47035129999973,94.45853249999986,121.32098639999964
2025-02-28,57.96907199999999,58.538411099999955,132.7077683999996,50.929970400000016,48.44558160000001,85.34910689999985,65.62927079999994,64.74938309999995,34.00507170000001,62.36851049999996,47.66921010000002,80.63911979999995,15.7344624,121.47626069999966,54.39776310000001,71.32266179999992,141.76543589999952,95.49369449999978,33.849797400000014,113.8160618999998,38.24923590000001,52.94853629999998,118.99187189999972,96.99467939999984,129.3434918999996
2025-03-31,59.83236359999997,63.144881999999946,140.8855481999996,52.22392290000001,48.80788830000002,90.26612639999982,67.80311099999993,66.35388419999994,34.98847560000001,64.43883449999994,51.1887609,82.39889519999993,16.303801500000002,124.63350479999966,57.19270050000001,73.60001819999991,146.52718109999947,100.41071399999976,35.557814700000016,119.40593669999978,40.52659230000002,56.364570899999975,126.34152209999964,99.84137489999982,132.65601029999956
2025-04-30,62.05796189999995,66.09509369999994,144.50861519999958,54.811827900000004,49.53250170000001,93.16457999999979,69.82167689999993,68.16541769999994,37.31759010000002,67.18201379999994,53.2073268,86.9018498999999,16.303801500000002,129.6022823999996,60.246428399999985,79.03461869999988,151.34068439999945,102.84334469999976,36.80000910000002,124.06416569999972,42.07933530000001,58.22786249999997,133.9499627999996,105.4312496999998,137.88357839999958
2025-05-31,64.28356019999994,70.28749979999992,149.37387659999953,57.24445860000001,51.4475514,98.0815994999998,72.51309809999992,69.92519309999993,38.92209120000002,68.16541769999992,55.122376499999994,94.51029059999989,17.442479700000003,135.6062219999996,63.248398199999976,82.70944379999987,155.89539719999945,106.46641169999975,38.766816900000016,127.42844219999971,43.32152970000001,61.02279989999995,138.24588509999958,111.74573789999974,143.36993699999957
2025-06-30,67.64783669999991,72.2543075999999,155.37781619999953,59.47005689999999,54.13897259999999,101.70466649999979,74.9457287999999,72.51309809999992,40.47483420000002,70.02870929999992,57.606765299999985,98.59918049999986,17.856544500000002,140.78203199999956,64.69762499999996,85.19383259999987,159.7772546999994,110.19299489999975,41.35472190000002,131.46557399999963,44.66724030000001,63.40367249999995,143.31817889999954,117.69791939999968,147.66585929999954
2025-07-31,73.44474389999989,74.1175991999999,160.08780329999945,62.420268599999986,55.84698989999998,105.37949159999974,75.7738583999999,75.92913269999991,40.78538280000001,72.4095818999999,60.29818649999998,101.75642459999986,17.856544500000002,145.12971239999953,67.33728809999995,87.93701189999985,162.9344987999994,116.97330599999971,42.70043250000002,137.5212716999996,46.2717414,65.26696409999994,149.58090899999954,123.96064949999959,153.41100839999953
2025-08-31,75.8773745999999,76.9642946999999,163.50383789999944,65.68102889999999,57.45149099999998,108.01915469999975,78.20648909999987,77.84418239999991,41.19944760000001,76.23968129999992,61.54038089999997,107.65684799999978,18.529399800000004,150.87486149999947,69.09706349999995,91.04249789999987,168.4726154999994,119.71648529999972,44.14965930000002,141.92071019999963,48.54909779999999,68.32069199999994,153.0487016999995,129.6022823999996,159.3631898999995
2025-09-30,78.8793443999999,78.3617633999999,168.00679259999944,68.37245009999997,59.52181499999997,112.47035129999975,81.26021699999987,82.7094437999999,42.803948700000014,79.44868349999989,62.83433339999996,111.07288259999973,18.943464600000002,154.08386369999948,69.35585399999994,93.26809619999986,173.2861187999994,122.0455997999997,46.63404810000002,147.4588268999996,51.240518999999985,71.27090369999993,157.60341449999947,134.1569951999996,163.86614459999947
2025-10-31,81.1567007999999,81.98483039999988,171.4745852999994,72.97892099999996,60.867525599999965,117.64616129999975,84.83152589999986,87.16064039999988,44.92603080000001,82.29537899999987,66.35388419999994,113.86781999999971,19.461045600000002,158.89736699999946,72.09903329999993,95.54545259999989,178.5654449999994,126.08273159999969,46.63404810000002,150.97837769999958,53.36260109999997,73.39298579999993,161.27823959999944,137.9870945999996,169.71480989999952
2025-11-30,82.76120189999988,86.02196219999986,173.49315119999943,75.56682599999995,62.730817199999976,122.71845509999973,87.93701189999985,90.68019119999987,46.37525760000002,83.01999239999988,67.07849759999993,118.1637422999997,19.875110400000004,164.48724179999942,75.25627739999992,97.61577659999983,182.65433489999955,129.80931479999967,48.60085590000001,153.92858939999957,55.484683199999964,76.13616509999991,165.6776780999994,142.95587219999953,174.52831319999953
2025-12-31,85.6078973999999,89.80030349999983,177.4785248999994,78.36176339999993,65.05993169999995,125.97921539999972,89.90381969999986,93.68216099999988,47.72096820000001,84.88328399999988,69.14882159999992,124.01240759999962,20.030384700000006,169.45601939999935,76.4467136999999,99.16851959999984,188.03717729999963,134.9333666999997,49.53250170000001,158.89736699999952,59.314782599999965,78.3617633999999,170.12887469999941,147.61410119999948,178.51368689999953
2026-01-31,87.8334956999999,94.35501629999979,180.89455949999945,82.60592759999993,66.35388419999994,128.1012974999997,91.61183699999984,94.92435539999984,48.7561302,87.67822139999987,69.82167689999993,129.7575566999996,20.030384700000006,173.02732829999928,78.7240700999999,102.4810379999998,190.98738899999975,140.21269289999967,50.101840800000005,165.36712949999944,61.488622799999966,81.15670079999988,174.94237799999937,150.4090385999995,180.94631759999956
2026-02-28,91.87062749999987,96.78764699999977,185.75982089999957,86.43602699999991,67.64783669999994,134.41578569999967,93.21633809999985,96.42534029999985,49.9983246,90.68019119999987,72.20254949999992,136.33083539999956,20.444449500000005,177.21973439999928,80.79439409999989,105.94883069999976,193.73056829999973,143.47345319999968,51.70634189999999,170.18063279999947,64.43883449999993,84.93504209999985,179.03126789999942,153.82507319999945,185.4492722999996
2026-03-31,92.75051519999987,99.78961679999979,190.46980799999963,89.3344805999999,70.02870929999993,139.79862809999963,95.95951739999983,99.37555199999983,50.9299704,94.51029059999983,75.20451929999992,141.35137109999954,20.754998100000005,181.15334999999934,83.48581529999987,110.60705969999977,197.56066769999984,148.54574699999964,53.88018209999998,174.5800712999995,66.71619089999993,90.00733589999983,182.03323769999952,161.32999769999947,187.51959629999965
2026-04-30,97.09819559999985,102.94686089999975,194.09287499999968,92.69875709999985,72.35782379999992,145.8543257999996,99.2720357999998,104.29257149999981,51.1887609,97.3569860999998,77.94769859999991,146.00960009999952,21.376095300000006,185.39751419999942,85.03855829999986,115.67935349999976,202.01186429999993,152.94518549999967,54.60479549999998,178.51368689999947,68.83827299999992,92.33645039999985,185.34575609999953,165.4706456999995,192.48837389999966
2026-05-31,103.10213519999981,107.29454129999972,197.40539339999978,95.95951739999984,75.4633097999999,148.59750509999955,101.49763409999981,109.36486529999978,52.3791972,99.99664919999981,80.22505499999988,150.09848999999952,21.376095300000006,187.77838679999948,88.40283479999985,118.06022609999972,205.53141509999998,158.17275359999962,55.898747999999976,183.1719158999997,71.63321039999991,94.56204869999982,188.6065163999996,168.73140599999945,195.28331129999978
2026-06-30,106.98399269999976,109.10607479999976,199.88978219999976,100.20368159999984,77.5336337999999,154.86023519999955,106.20762119999982,112.83265799999982,54.08721449999997,102.1704893999998,81.77779799999989,154.0321055999995,22.411257300000006,192.22958339999963,90.36964259999982,121.68329309999974,208.94744970000002,160.76065859999966,57.45149099999998,187.88190299999968,74.1693572999999,97.56401849999985,191.45321189999962,172.82029589999945,200.97670229999994
2026-07-31,110.24475299999976,111.90101219999976,202.68471959999985,102.68807039999982,79.9145063999999,159.88077089999953,108.12267089999983,116.19693449999984,55.018860299999986,104.03378099999979,83.17526669999988,160.39835189999945,23.13587070000001,196.16319899999965,92.43996659999983,125.87569919999976,213.34688820000014,163.91790269999962,57.917313899999975,193.9376006999997,75.41155169999989,100.25543969999981,194.71397219999972,177.37500869999948,203.46109110000003
2026-08-31,113.71254569999972,116.40396689999973,206.41130279999993,106.82871839999977,81.5707655999999,165.4188875999995,109.98596249999981,119.50945289999986,57.65852339999998,106.20762119999976,85.29734879999987,165.57416189999944,23.13587070000001,201.23549279999975,95.5972106999998,131.10326729999971,218.05687530000029,169.1454707999996,60.24642839999997,195.9044084999997,79.29340919999987,103.36092569999978,197.50890959999975,180.9980756999996,207.39470670000006
2026-09-30,116.76627359999966,118.26725849999974,208.48162679999996,112.36683509999976,82.4506532999999,172.82029589999945,112.2633188999998,123.80537519999986,59.41829879999997,107.08750889999976,87.88525379999983,170.9052461999994,23.705209800000002,206.5148189999998,98.1333575999998,137.1589649999997,220.07544120000034,174.11424839999955,62.47202669999995,201.08021849999986,82.86471809999986,106.3628954999998,200.82142799999986,186.63970859999955,210.96601560000008
2026-10-31,121.21747019999967,122.97724559999968,212.62227480000013,116.76627359999975,84.72800969999989,177.32325059999945,115.00649819999977,126.3415220999998,60.24642839999997,111.69397979999974,90.26612639999986,174.11424839999944,25.982566200000004,209.77557929999983,99.53082629999982,141.86895209999972,223.5432339000005,177.37500869999954,64.38707639999994,204.13394639999987,87.10888229999985,110.29651109999978,203.20230059999983,191.50496999999962,213.45040440000014
2026-11-30,122.97724559999965,128.4118460999997,213.70919490000017,118.31901659999974,87.05712419999989,181.51565669999957,117.69791939999975,130.7927186999998,62.368510499999964,113.97133619999971,93.57864479999982,181.25686619999954,25.982566200000004,212.77754909999985,101.54939219999979,147.7176173999997,226.13113890000048,181.7226890999996,66.30212609999992,209.15448210000002,89.69678729999983,113.66078759999975,207.80877149999992,195.64561799999973,217.79808480000025
2026-12-31,126.60031259999961,132.7595264999997,216.76292280000015,121.89032549999969,89.28272249999988,185.34575609999956,121.37274449999974,133.5358979999998,63.55894679999996,116.35220879999969,95.2866620999998,186.84674099999955,25.982566200000004,214.48556639999995,103.77499049999977,151.65123299999973,229.54717350000053,185.03520749999967,66.71619089999993,212.82930720000007,93.73391909999984,117.07682219999973,210.7072251,199.2169268999998,218.62621440000026
2027-01-31,131.1032672999996,136.69314209999968,220.12719930000014,127.11789359999966,90.68019119999987,191.40145379999976,123.75361709999972,138.60819179999973,64.49059259999996,119.0953880999997,97.56401849999982,190.83211469999958,26.500147200000004,215.72776079999997,104.44784579999975,155.6883647999997,231.8245299000006,188.76179069999972,67.75135289999993,216.55589040000015,96.21830789999983,119.61296909999973,215.72776080000014,204.08218829999993,223.49147580000036
2027-02-28,134.9333666999996,141.3513710999997,221.00708700000013,132.55249409999965,92.90578949999986,192.64364819999972,125.5133924999997,141.92071019999972,66.04333559999996,124.42647239999968,99.06500339999982,194.45518169999963,26.500147200000004,217.90160099999997,106.25937929999975,159.82901279999967,233.73957960000067,191.91903479999976,68.63124059999993,218.98852110000013,102.06697319999984,124.94405339999972,218.5744563000002,209.46503070000006,226.02762270000045
2027-03-31,138.8152241999996,145.12971239999973,223.5949920000002,137.6247878999996,93.94095149999985,197.87121629999984,129.7575566999997,147.0447620999997,68.47596629999995,127.27316789999965,101.75642459999978,198.85462019999966,26.500147200000004,220.8518127000001,111.0211244999997,163.76262839999964,235.86166170000067,196.73253809999986,70.13222549999992,221.88697470000022,106.93223459999979,131.2067834999997,222.0422490000002,215.05490550000013,229.75420590000058
2027-04-30,142.12774259999955,148.5457469999997,226.1311389000002,140.8337900999996,95.54545259999985,199.26868499999986,133.17359129999966,150.87486149999964,70.85683889999993,131.98315499999964,103.67147429999984,204.18570449999987,27.43179300000001,221.62818420000005,113.7643037999997,166.24701719999962,237.7249533000007,198.75110399999988,71.52969419999991,224.1125730000002,109.67541389999978,135.08864099999968,224.73367020000026,217.90160100000017,231.61749750000055
2027-05-31,145.90608389999954,153.66979889999968,228.9260763000003,145.69905149999954,97.40874419999984,203.66812349999995,137.21072309999965,154.39441229999963,73.08243719999993,135.39918959999963,108.69200999999978,207.54998099999992,27.94937400000001,225.82059030000013,115.73111159999969,168.3690992999996,240.20934210000075,201.8048318999999,72.30606569999992,224.8371864000002,112.41859319999975,139.90214429999966,227.3733333000002,221.62818420000025,234.36067680000068
2027-06-30,151.65123299999954,155.37781619999967,231.2034327000003,149.6844251999995,98.70269669999985,205.58317320000006,142.2830168999997,158.17275359999962,74.58342209999992,140.47148339999964,110.45178539999978,211.79414519999992,28.156406400000005,227.8391562000001,119.56121099999966,174.21776459999964,243.26307000000077,203.82339779999995,73.39298579999989,227.78739810000022,117.28385459999976,144.56037329999967,228.51201150000026,223.80202440000028,236.58627510000068
2027-07-31,154.54968659999955,159.15615749999964,233.27375670000038,152.16881399999951,100.25543969999983,208.6369011000001,146.21663249999963,161.27823959999958,75.51506789999992,144.04279229999963,112.31507699999979,215.62424460000003,28.415196900000005,229.34014110000012,122.25263219999967,177.32325059999962,245.02284540000076,209.05096590000005,73.8070505999999,232.13507850000036,120.95867969999973,147.82113359999965,231.0481584000004,225.61355790000027,239.12242200000074
2027-08-31,159.05264129999952,164.17669319999962,235.75814550000044,157.7069306999995,100.98005309999982,212.05293570000012,149.21860229999965,164.53899989999954,77.8441823999999,149.11508609999956,113.97133619999975,220.2307155,28.82926170000001,233.0149662000002,127.01437739999959,184.62114269999964,246.83437890000084,211.53535470000008,74.47990589999988,235.2405645000004,123.80537519999974,152.01353969999965,235.03353210000057,228.3567372000003,242.22790800000078
2027-09-30,163.03801499999952,167.12690489999963,237.72495330000055,161.01944909999952,102.58455419999984,216.7111647000002,150.04673189999966,169.61129369999952,78.93110249999988,152.68639499999958,115.73111159999975,222.81862050000007,29.864423700000014,234.15364440000025,131.2585415999996,187.5713543999997,248.02481520000086,215.21017980000013,75.92913269999987,237.0003399000004,131.8278806999997,156.51649439999963,236.74154940000057,230.9446422000004,245.2816359000009
2027-10-31,166.1952590999995,171.37106909999963,240.2611002000006,163.8661445999995,104.24081339999984,221.0588451000003,152.99694359999964,173.44139309999952,79.5004415999999,158.32802789999957,117.5426450999997,226.70047800000012,29.864423700000014,236.89682370000025,134.1569951999996,189.9004688999997,249.93986490000088,217.69456860000022,77.53363379999985,240.05406780000044,138.81522419999965,161.0194490999996,240.15758400000067,233.6360634000004,247.45547610000096
2027-11-30,171.11227859999948,175.20116849999957,242.59021470000062,166.5058076999995,105.2759753999998,224.37136350000037,156.9305591999996,176.54687909999947,81.57076559999989,162.00285299999956,118.6295651999997,228.0461886000002,29.864423700000014,238.34605050000025,138.5564336999996,193.0059548999998,252.2172213000009,221.4211518000003,78.56879579999986,243.62537670000046,148.18344029999963,164.0214188999996,241.55505270000066,236.74154940000045,250.19865540000097
2027-12-31,176.0292980999995,178.30665449999955,243.0560376000006,170.0771165999995,106.2076211999998,228.92607630000043,158.9491250999996,178.97950979999948,84.36570299999988,165.31537139999952,120.49285679999969,231.8762880000003,30.589037100000013,240.51989070000027,143.00763029999953,195.49034369999984,255.788530200001,223.1809272000003,80.06978069999985,245.85097500000052,153.10045979999964,170.95700429999954,243.2630700000007,237.8802276000005,251.85491460000105
2028-01-31,178.7724773999995,183.22367399999962,245.07460350000065,174.01073219999947,107.70860609999977,231.2034327000005,161.2782395999996,181.4638985999995,87.05712419999989,169.50777749999952,123.70185899999966,234.05012820000033,30.589037100000013,242.48669850000033,147.87289169999957,200.76966989999983,256.66841790000103,226.75223610000035,81.00142649999985,247.86954090000057,154.65320279999963,175.92578189999958,245.1263616000007,241.5550527000005,253.20062520000099
2028-02-29,182.39554439999952,186.48443429999963,248.33536380000072,181.51565669999954,110.14123679999976,233.17024050000055,164.28020939999956,185.8115789999996,89.74854539999984,174.58007129999953,125.20284389999966,236.79330750000034,31.468924800000014,244.91932920000036,151.34068439999953,205.63493129999995,258.11764470000105,229.85772210000033,82.03658849999985,251.59612410000054,159.10439939999964,180.3769784999996,246.52383030000067,244.24647390000058,254.39106150000103
2028-03-31,186.22564379999963,188.7100325999997,251.02678500000067,186.89849909999964,113.55727139999972,236.3792427000005,170.64645569999954,188.03717729999963,90.52491689999985,180.27346229999958,127.16965169999965,239.48472870000037,32.297054400000015,247.0931694000004,155.63660669999953,211.22480609999997,259.41159720000104,233.99837010000041,82.81295999999983,252.68304420000058,163.9696607999996,183.27543209999976,248.02481520000075,245.64394260000063,255.270949200001
2028-04-30,191.3496956999997,192.1260671999997,252.21722130000072,188.3994839999996,116.24869259999976,239.0189058000006,174.2695226999995,192.22958339999968,93.11282189999989,187.0020152999997,130.11986339999962,242.22790800000038,32.297054400000015,248.12833140000043,161.64054629999953,213.50216250000003,260.6020335000011,237.8284695000005,84.31394489999984,254.4945777000006,168.67964789999957,188.39948399999986,249.47404200000076,246.36855600000067,256.61665980000106
2028-05-31,194.40342359999977,196.73253809999977,253.61469000000073,194.1446330999998,118.57780709999973,242.69373090000062,178.72071929999956,196.42198949999977,95.54545259999988,194.19639119999974,133.1735912999996,243.67713480000043,32.71111920000001,250.81975260000053,165.0565808999995,216.40061610000006,263.7592776000012,240.36461640000047,86.22899459999984,255.78853020000065,175.0458941999996,193.67881019999996,250.45744590000078,248.0765733000007,258.3246771000011
2028-06-30,198.5440715999997,199.94154029999984,256.09907880000077,196.31847329999982,121.83856739999973,244.76405490000064,183.0166415999997,198.5958296999998,97.71929279999982,198.5958296999998,136.02028679999958,247.09316940000048,33.12518400000002,252.06194700000057,168.73140599999945,220.43774790000012,264.27685860000116,243.36658620000048,87.41943089999982,257.60006370000076,180.0664298999996,196.7842962,252.52776990000086,249.5775582000008,258.7905000000011
2028-07-31,202.5294452999999,203.6163653999999,257.6000637000008,199.37220119999984,123.28779419999974,246.9896532000007,184.62114269999972,201.2872508999999,101.1353273999998,200.92494419999989,138.6081917999996,250.30217160000052,33.12518400000002,254.1322710000006,173.2343606999994,222.97389480000018,265.3120206000012,245.69570070000054,87.41943089999982,259.30808100000075,184.7764169999997,199.88978220000016,254.85688440000087,250.40568780000078,259.7739039000011
2028-08-31,206.51481899999996,207.0323999999999,259.1010486000008,203.09878439999983,125.92745729999976,249.3187677000008,188.0889353999998,205.1173502999999,102.32576369999975,204.28922069999993,141.2478548999996,254.28754530000063,33.12518400000002,256.3578693000007,177.89258969999952,225.25125120000013,266.1401502000012,247.92129900000057,88.66162529999983,260.9643402000007,189.43464599999973,202.42592910000025,257.44478940000096,252.3207375000009,261.3784050000011
